"item","Frequency"
"will stop at",13
"will take a",34
"will take on",6
"will take place",37
"will take the",20
"will take them",7
"will take up",5
"will tell the",4
"will tell you",58
"will there be",26
"will think of",4
"will try to",73
"will ultimately be",3
"will wait and",3
"will want to",26
"will work in",5
"william and kate",4
"willing to accept",5
"willing to do",17
"willing to move",5
"willing to pay",12
"willing to put",6
"willing to take",10
"willing to try",10
"willing to work",10
"win a game",8
"win every time",4
"win for the",28
"win in a",7
"win in this",4
"win or lose",21
"win over the",11
"win the next",3
"win the world",3
"wind through the",4
"wine and a",7
"winner is a",3
"winner of the",52
"winners of the",19
"winners will be",24
"winning the division",3
"wish him the",6
"wish is that",5
"wish it would",14
"wish someone would",12
"wish we had",19
"with a and",3
"with a bang",12
"with a baseball",10
"with a big",44
"with a bit",32
"with a black",15
"with a blue",4
"with a broken",13
"with a buddy",6
"with a budget",4
"with a card",10
"with a chance",14
"with a child",12
"with a choice",4
"with a clean",15
"with a clear",8
"with a cold",10
"with a combined",5
"with a commitment",3
"with a couple",45
"with a crisp",4
"with a cup",22
"with a delicious",6
"with a different",11
"with a double",5
"with a era",11
"with a few",92
"with a final",7
"with a former",3
"with a friend",47
"with a full",22
"with a goal",8
"with a good",42
"with a great",45
"with a group",15
"with a guy",12
"with a heart",13
"with a high",15
"with a host",3
"with a hostage",3
"with a kiss",6
"with a kitchen",6
"with a knife",17
"with a large",24
"with a lead",5
"with a lemon",5
"with a letter",4
"with a little",127
"with a lot",58
"with a love",6
"with a low",6
"with a man",16
"with a mile",5
"with a minute",8
"with a more",12
"with a new",75
"with a nice",25
"with a pair",6
"with a paper",8
"with a piece",13
"with a plan",8
"with a price",5
"with a question",6
"with a red",6
"with a scoop",3
"with a score",6
"with a series",6
"with a shot",4
"with a shovel",3
"with a side",20
"with a similar",8
"with a small",28
"with a smile",34
"with a soft",7
"with a solution",4
"with a sore",6
"with a splash",8
"with a spoon",16
"with a state",3
"with a stiff",3
"with a straight",12
"with a strong",18
"with a student",6
"with a team",3
"with a time",29
"with a top",5
"with a triple",3
"with a variety",10
"with a victory",6
"with a whole",14
"with a win",17
"with a woman",14
"with a world",5
"with a yard",4
"with a yearold",6
"with access to",5
"with all its",5
"with all kinds",12
"with all of",105
"with all the",215
"with all those",10
"with an almost",3
"with an empty",5
"with an excellent",3
"with an open",9
"with any of",21
"with at least",16
"with being the",3
"with both hands",6
"with cream cheese",9
"with denzel washington",4
"with each other",62
"with every sip",3
"with friends and",40
"with friends the",3
"with help from",6
"with her and",33
"with her family",6
"with her i",9
"with her on",8
"with him and",42
"with him at",8
"with him but",9
"with him he",11
"with him in",12
"with him no",3
"with him on",12
"with him then",5
"with him to",7
"with his eyes",4
"with his first",4
"with his hands",5
"with his new",10
"with his wife",23
"with if you",8
"with in the",20
"with it and",40
"with it i",38
"with it still",3
"with it this",11
"with it we",10
"with just a",38
"with just one",8
"with just the",8
"with just two",5
"with less than",13
"with lots of",78
"with me and",102
"with me but",21
"with me for",37
"with me forever",7
"with me he",9
"with me now",5
"with me to",32
"with members of",7
"with more than",36
"with most of",15
"with my daughter",34
"with my father",8
"with my head",12
"with my own",26
"with my wife",20
"with no one",6
"with nothing to",8
"with of the",12
"with one another",18
"with one of",90
"with one out",7
"with only a",15
"with only one",11
"with only two",7
"with open arms",12
"with or without",21
"with people who",30
"with pictures of",7
"with plans for",3
"with plenty of",22
"with police officers",3
"with salt pepper",3
"with so few",3
"with so many",54
"with so much",22
"with some new",15
"with some of",87
"with such a",25
"with such an",9
"with that in",17
"with that is",4
"with that its",3
"with that kind",7
"with that of",12
"with that the",7
"with that we",4
"with the ability",3
"with the addition",9
"with the air",5
"with the american",5
"with the ball",12
"with the bases",6
"with the best",43
"with the biggest",7
"with the blues",4
"with the buffalo",4
"with the california",9
"with the camera",7
"with the cardinals",3
"with the chinese",3
"with the city",10
"with the concept",4
"with the court",3
"with the current",10
"with the death",4
"with the development",5
"with the exception",33
"with the extra",5
"with the facts",3
"with the family",52
"with the first",31
"with the flash",3
"with the flu",9
"with the general",5
"with the girl",9
"with the girls",20
"with the great",14
"with the green",8
"with the guy",11
"with the help",38
"with the high",7
"with the house",8
"with the idea",28
"with the kids",54
"with the latest",16
"with the law",5
"with the local",9
"with the loss",8
"with the most",34
"with the music",13
"with the national",7
"with the new",72
"with the old",21
"with the one",11
"with the original",6
"with the pain",3
"with the people",19
"with the president",6
"with the program",8
"with the promise",4
"with the public",11
"with the red",20
"with the remaining",15
"with the rest",45
"with the results",17
"with the return",4
"with the right",34
"with the rise",4
"with the same",87
"with the school",7
"with the script",3
"with the second",8
"with the slogan",3
"with the south",3
"with the space",5
"with the sports",3
"with the stars",28
"with the state",6
"with the team",18
"with the th",15
"with the time",8
"with the top",16
"with the us",9
"with the way",22
"with the weather",5
"with the weight",3
"with the wild",4
"with the wind",14
"with the words",10
"with the worst",10
"with the wrong",14
"with their families",3
"with their own",21
"with their parents",4
"with them and",41
"with them as",14
"with them because",3
"with them for",20
"with them in",16
"with them so",7
"with them that",6
"with this guy",8
"with this new",15
"with those guys",4
"with thousands of",7
"with two different",5
"with two people",4
"with two small",3
"with type diabetes",4
"with us for",16
"with us to",12
"with what i",28
"with what she",6
"with what they",16
"with what you",28
"with whom i",6
"with you all",42
"with you being",4
"with you to",26
"with you when",11
"with your eyes",10
"within a few",24
"within a half",5
"within a month",8
"within an hour",8
"within hours of",7
"within the first",10
"within the last",10
"within the limits",5
"within the next",33
"without all the",11
"without having to",41
"without opening the",4
"without saying that",6
"without stopping to",3
"without the need",5
"wizard of oz",18
"woke up at",32
"woke up to",51
"woke up with",32
"woke up yesterday",3
"woman who was",12
"woman with a",15
"women and men",8
"women and the",5
"women and their",7
"women at the",6
"women in the",26
"women of the",8
"women on the",9
"women who have",6
"women who work",3
"won a grammy",3
"won an oscar",6
"won the seat",3
"won the tournament",3
"wonder if the",45
"wonder why they",7
"wondered if the",5
"wondering about the",5
"wondering how to",5
"wont be a",14
"wont be able",70
"wont be as",11
"wont be disappointed",22
"wont be easy",6
"wont be on",16
"wont have a",7
"wont have to",36
"wont make you",7
"wont put up",3
"wood in the",4
"word for a",3
"word of mouth",18
"word of the",51
"word to describe",13
"words in the",12
"words to express",3
"words with friends",24
"work and play",4
"work and some",5
"work and the",9
"work and what",3
"work and your",5
"work as a",23
"work at his",3
"work at it",6
"work at pm",7
"work at the",38
"work but the",7
"work cut out",7
"work for a",32
"work for an",5
"work for the",52
"work from the",8
"work hard and",10
"work hard enough",3
"work hard to",15
"work has been",10
"work i know",3
"work i love",8
"work i was",9
"work if you",10
"work in a",31
"work in progress",26
"work in the",80
"work in their",5
"work is so",9
"work is the",8
"work of the",14
"work off to",3
"work on the",75
"work on their",6
"work out for",11
"work out that",4
"work really hard",6
"work that i",6
"work to be",15
"work to help",3
"work together on",4
"work will be",6
"work with a",24
"work with any",4
"work with him",5
"work with it",11
"work with the",25
"work with them",15
"work with us",12
"work with what",6
"worked as a",14
"worked at a",6
"worked at the",5
"worked for a",7
"worked for the",10
"worked hard all",3
"worked hard for",5
"worked in a",7
"worked on a",8
"worked on the",12
"worked out but",4
"worked out that",4
"worked out to",5
"worked with a",8
"worked with him",3
"workers at the",4
"working a lot",7
"working as an",3
"working at a",15
"working at the",23
"working for a",8
"working for the",23
"working for you",16
"working from home",27
"working hard to",26
"working in a",16
"working in the",42
"working on a",157
"working on his",7
"working on it",70
"working on the",102
"working out of",7
"working with a",17
"working with her",7
"working with students",4
"working with the",35
"working with them",7
"works as a",9
"works at the",9
"works for me",33
"works for the",7
"works out to",5
"world a better",9
"world as a",8
"world cup finals",4
"world cup in",4
"world cup the",4
"world in which",7
"world peace is",6
"world to see",13
"world trade center",9
"world war ii",28
"world was round",3
"world we live",9
"worried about what",9
"worry about a",6
"worry about missing",5
"worry about that",7
"worry about the",21
"worrying about the",9
"worse and worse",5
"worse than the",18
"worse with the",3
"worst case scenario",7
"worst record in",3
"worst thing to",6
"worth the effort",17
"worth the fight",3
"worth to the",3
"worth up to",4
"worthy of a",7
"would all be",5
"would allow the",3
"would also be",11
"would appear that",5
"would at least",8
"would be a",384
"would be able",36
"would be about",7
"would be almost",4
"would be an",51
"would be as",11
"would be better",37
"would be called",7
"would be difficult",9
"would be easy",14
"would be far",5
"would be for",13
"would be forced",3
"would be free",4
"would be fun",34
"would be good",41
"would be great",97
"would be helpful",11
"would be if",22
"would be in",37
"would be interested",26
"would be just",12
"would be more",27
"would be no",34
"would be off",4
"would be on",15
"would be remiss",4
"would be that",11
"would be the",146
"would be there",14
"would be this",12
"would be to",56
"would be too",26
"would be willing",12
"would call for",4
"would call that",3
"would change the",5
"would come and",6
"would come from",6
"would come to",12
"would continue to",9
"would do so",4
"would get a",20
"would get the",9
"would give it",10
"would give the",6
"would go away",9
"would go on",12
"would go to",34
"would have a",46
"would have been",301
"would have created",3
"would have done",22
"would have gone",14
"would have gotten",10
