"item","Frequency"
"the existing",30
"the expansion",7
"the expectations",11
"the expected",7
"the expense",31
"the experience",110
"the experts",10
"the explanation",6
"the explosion",12
"the explosions",6
"the exposure",12
"the express",6
"the expression",23
"the extended",16
"the extension",7
"the extensive",8
"the extent",34
"the exterior",13
"the extra",130
"the extraordinary",12
"the extras",4
"the extremely",13
"the eye",134
"the eyes",90
"the f",41
"the fabric",93
"the fabulous",51
"the face",257
"the facility",25
"the fact",733
"the factories",3
"the facts",78
"the faculty",14
"the failed",4
"the failure",18
"the fair",38
"the faith",39
"the faithful",14
"the falcons",20
"the fall",150
"the false",15
"the famed",10
"the familiar",20
"the families",32
"the family",393
"the familys",8
"the famous",66
"the fan",52
"the fancy",19
"the fans",82
"the far",59
"the farm",64
"the farmers",46
"the fashion",47
"the fast",32
"the fastest",42
"the fastestgrowing",3
"the fat",45
"the fate",24
"the father",112
"the fathers",7
"the favor",26
"the fbi",38
"the fda",16
"the fdic",5
"the fear",68
"the fears",7
"the feat",5
"the features",14
"the february",11
"the fed",29
"the federal",129
"the federalist",4
"the federation",5
"the feds",14
"the fee",13
"the feel",40
"the feeling",146
"the fence",47
"the fest",7
"the festival",69
"the fetal",7
"the few",102
"the fha",5
"the field",235
"the fierce",6
"the fiery",8
"the fifth",45
"the fight",104
"the fighter",6
"the fighting",9
"the figure",15
"the figures",18
"the filing",8
"the filling",39
"the fillmore",9
"the film",322
"the films",36
"the final",407
"the finale",41
"the finals",46
"the financial",59
"the fine",48
"the finer",8
"the finest",45
"the finger",12
"the finish",60
"the finished",58
"the fire",168
"the firefighters",5
"the fireplace",15
"the fires",10
"the fireworks",17
"the firm",22
"the first",3545
"the fish",61
"the fishing",4
"the fit",18
"the fitness",11
"the fittest",7
"the five",75
"the flag",27
"the flagship",5
"the flame",24
"the flames",11
"the flaming",10
"the flap",11
"the flash",25
"the flavor",42
"the flesh",27
"the flex",3
"the flexibility",9
"the flight",54
"the flintstones",3
"the floor",331
"the florida",27
"the flour",66
"the flow",39
"the flowers",84
"the flu",39
"the fly",17
"the flyers",35
"the flying",19
"the focus",54
"the folks",60
"the following",417
"the food",281
"the foods",9
"the foot",40
"the football",48
"the foothills",6
"the footsteps",8
"the for",37
"the force",45
"the forces",10
"the ford",11
"the forefront",14
"the foreign",17
"the foreseeable",10
"the forest",59
"the form",109
"the former",123
"the forms",9
"the formula",19
"the forum",24
"the foundation",55
"the founder",26
"the founders",16
"the four",114
"the fourth",120
"the fox",25
"the foyer",6
"the frame",64
"the framework",6
"the franchise",21
"the frankfurt",4
"the free",149
"the freedom",48
"the freeway",13
"the freezer",56
"the french",96
"the fresh",41
"the freshest",10
"the freshman",6
"the friday",25
"the fried",15
"the friends",45
"the front",362
"the frosting",22
"the frozen",19
"the ftc",5
"the fuel",17
"the full",180
"the fullest",37
"the fullness",10
"the fun",228
"the function",13
"the fund",18
"the fundamental",12
"the funding",15
"the fundraising",6
"the funds",11
"the funeral",26
"the funky",8
"the funnest",6
"the funniest",87
"the furious",3
"the future",615
"the g",30
"the gain",4
"the gains",6
"the galaxy",23
"the galleries",7
"the gallery",30
"the game",1003
"the games",93
"the gang",28
"the gap",28
"the garage",61
"the garden",192
"the gardens",13
"the gas",52
"the gate",56
"the gathering",13
"the gator",4
"the gators",8
"the gay",38
"the general",123
"the generation",10
"the genius",18
"the george",16
"the georgia",10
"the german",19
"the getgo",3
"the ghost",29
"the gi",6
"the giant",41
"the giants",104
"the gift",101
"the girl",233
"the girls",350
"the glass",108
"the glasses",20
"the glen",7
"the glitter",10
"the global",69
"the globe",48
"the gm",17
"the goal",106
"the goals",16
"the going",11
"the gold",70
"the golden",100
"the golf",37
"the good",634
"the goods",19
"the google",40
"the gop",101
"the gops",7
"the gorge",7
"the government",238
"the governments",26
"the governor",30
"the governors",15
"the grace",35
"the grades",7
"the grading",4
"the graduating",3
"the graduation",11
"the grain",21
"the grand",109
"the grant",11
"the grapes",8
"the graphic",24
"the grave",28
"the gray",17
"the great",589
"the greater",50
"the greatest",352
"the greek",31
"the green",188
"the grenades",3
"the grey",31
"the grill",39
"the grilled",9
"the gritty",4
"the grocery",98
"the groom",7
"the groove",9
"the gross",7
"the ground",350
"the grounds",32
"the group",183
"the groupies",4
"the groups",24
"the growing",42
"the growth",31
"the guard",17
"the guards",10
"the guest",38
"the guinness",5
"the gulf",27
"the gun",50
"the guts",21
"the guy",333
"the guys",162
"the gym",379
"the gypsy",10
"the hail",12
"the hair",76
"the half",88
"the hall",97
"the hallmark",4
"the halloween",15
"the halls",21
"the ham",12
"the hammer",21
"the hamptons",9
"the hand",72
"the handful",4
"the hands",88
"the hang",29
"the hanging",9
"the happiest",56
"the happy",51
"the hard",135
"the hardest",129
"the harry",12
"the harsh",16
"the haunted",9
"the hawks",48
"the hbo",9
"the head",214
"the headline",15
"the headlines",13
"the headphones",8
"the health",60
"the healthcare",8
"the healthiest",9
"the hearing",19
"the heart",289
"the heartbreak",5
"the hearts",40
"the heat",360
"the heavenly",11
"the heavily",6
"the heavy",33
"the heck",128
"the heels",17
"the height",27
"the heir",7
"the help",146
"the high",193
"the higher",51
"the highest",139
"the highlands",8
"the highlight",40
"the highlights",31
"the highly",19
"the highway",42
"the highways",6
"the hill",90
"the hills",42
"the hillside",6
"the hippies",6
"the historic",22
"the historical",30
"the history",149
"the hit",20
"the hold",12
"the hole",36
"the holes",20
"the holiday",124
"the hollywood",29
"the holocaust",26
"the holograms",3
"the holy",130
"the home",208
"the homeless",32
"the homeowner",4
"the homes",16
"the homestead",7
"the hometown",12
"the honda",10
"the honey",25
"the honor",29
"the honorable",5
"the hooded",4
"the hoodie",4
"the hook",51
"the hooks",5
"the hope",46
"the hopes",15
"the horizon",66
"the hornets",12
"the horrible",17
"the horse",59
"the horses",31
"the hospital",282
"the host",35
"the hot",124
"the hotel",151
"the hotels",7
"the hottest",77
"the hour",65
"the house",992
"the household",16
"the houses",21
"the housing",20
"the houston",22
"the howard",4
"the hudson",19
"the huge",60
"the human",160
"the humane",6
"the humanities",12
"the humanity",7
"the humor",11
"the hundreds",16
"the hunger",140
"the hunt",33
"the hunter",7
"the hurt",23
"the husband",35
"the hustle",16
"the hybrid",7
"the hype",49
"the icc",6
"the ice",117
"the iceberg",14
"the idea",468
"the ideas",47
"the identification",5
"the identity",13
"the ill",12
"the illegal",8
"the illinois",9
"the illness",9
"the image",209
"the images",64
"the imagination",27
"the immigrant",6
"the immigration",8
"the immortal",12
"the impact",66
"the imperial",12
"the importance",105
"the important",48
"the impossible",38
"the impression",38
"the inaugural",15
"the inch",8
"the incident",50
"the income",12
"the increase",18
"the increasingly",5
"the incubator",5
"the independent",29
"the index",12
"the india",7
"the indiana",30
"the indianapolis",9
"the indians",46
"the individual",55
"the indoor",6
"the industrial",11
"the industries",4
"the industry",71
"the industrys",5
"the inevitable",24
"the infinite",7
"the influence",26
"the info",110
"the information",99
"the informative",4
"the infrastructure",7
"the ingredients",82
"the initial",46
"the initials",4
"the initiative",11
"the injured",4
"the injury",11
"the inmates",4
"the inn",9
"the inner",41
"the inning",22
"the innovative",7
"the insane",5
"the inside",202
"the inspiration",46
"the inspirational",7
"the installation",14
"the institute",17
"the institution",12
"the insurance",33
"the integrity",16
"the intense",12
"the intensity",14
"the intent",13
"the interest",40
"the interior",30
"the internal",23
"the international",77
"the internet",403
"the internship",7
"the intersection",19
"the interstate",11
"the intervention",5
"the interview",78
"the interviews",12
"the investigation",26
"the investment",17
"the involvement",4
"the iowa",12
"the ipad",104
"the iphone",85
"the ipo",5
"the ipod",22
"the iraq",5
"the iraqi",5
"the iron",27
"the irony",34
"the irs",27
"the is",39
"the islamic",15
"the island",60
"the islands",19
"the israeli",14
"the israelis",3
"the issue",159
"the issues",40
"the it",28
"the italian",28
"the item",27
"the items",44
"the j",12
"the jackpot",14
"the jackson",5
"the jaded",3
"the jail",14
"the james",11
"the jan",4
"the january",12
"the japan",8
"the japanese",36
"the java",4
"the jazz",38
"the jeep",12
"the jefferson",3
"the jets",43
"the jewel",5
"the jewish",41
"the jews",36
"the job",218
"the jobs",34
"the john",34
"the jokes",13
"the journal",23
"the journalist",5
"the journals",4
"the journey",90
"the joy",82
"the judge",62
"the judges",41
"the judicial",7
"the juice",22
"the juices",11
"the july",12
"the jump",14
"the june",18
"the jungle",23
"the junior",13
"the junk",13
"the jury",36
"the just",29
"the justice",19
"the k",66
"the kansas",12
"the keeper",8
"the kennedy",13
"the kentucky",31
"the key",230
"the keyboard",30
"the keystone",3
"the kid",105
"the kids",706
"the killer",26
"the killing",28
"the killings",9
"the kind",288
"the kindle",34
"the kinds",17
"the king",135
"the kingdom",45
"the kings",71
"the kitchen",326
"the knee",18
"the knights",9
"the knowledge",44
"the la",58
"the lab",44
"the label",53
"the labels",16
"the labor",15
"the lack",117
"the lacrosse",8
"the ladder",14
"the lady",105
"the lake",99
"the lakers",175
"the lame",12
"the land",153
"the landing",11
"the landmark",7
"the landscape",36
"the lane",23
"the language",69
"the large",86
"the larger",59
"the largest",121
"the las",17
"the last",2000
"the late",158
"the latest",293
"the latino",7
"the latter",102
"the launch",67
"the laundry",38
"the law",213
"the lawn",34
"the laws",35
"the lawsuit",11
"the lawyer",12
"the lawyers",9
"the lead",136
"the leader",34
"the leaders",25
"the leadership",24
"the leading",28
"the leaf",15
"the league",102
"the leap",13
"the learn",3
"the lease",7
"the least",175
"the leather",10
"the leaves",54
"the left",217
"the legacy",18
"the legal",58
"the legend",22
"the legendary",30
"the legislation",14
"the legislative",10
"the legislature",38
"the legs",23
"the lemon",22
"the length",55
"the lens",22
"the less",73
"the lesser",17
"the lesson",38
"the letter",81
"the level",56
"the libertarian",4
"the library",276
"the libyan",3
"the license",10
"the lid",36
"the lie",11
"the life",250
"the lifeforce",3
"the lifetime",4
"the light",266
"the lights",99
"the like",52
"the likely",8
"the likes",43
"the limit",44
"the limited",17
"the limits",21
"the lincoln",17
"the line",302
"the lineup",44
"the link",268
"the links",52
"the lion",34
"the lions",20
"the liquid",42
"the liquor",13
"the list",277
"the literature",9
"the little",401
"the live",70
"the liver",6
"the living",136
"the load",9
"the loaded",5
"the loan",14
"the lobby",42
"the local",241
"the locals",26
"the location",47
"the locker",20
"the lodge",11
"the logistics",6
"the london",31
"the lone",21
"the long",201
"the longer",55
"the longest",100
"the longterm",11
"the look",135
"the lookout",45
"the loop",54
"the loose",18
"the lorax",10
"the lords",15
"the los",41
"the loss",106
"the losses",6
"the lost",51
"the lot",30
"the lottery",40
"the lotto",7
"the loudest",19
"the louisiana",3
"the louisville",7
"the love",395
"the lovely",113
"the low",69
"the lower",76
"the lowest",56
"the lucky",69
"the lunar",9
"the lunch",31
"the luxury",42
"the lyrics",56
"the m",44
"the ma",6
"the machine",68
"the machines",15
"the magic",108
"the magical",19
"the magnitude",5
"the mail",149
"the main",466
"the maine",15
"the mainland",11
"the mainstream",33
"the maintenance",9
"the major",75
"the majority",137
"the majors",14
"the makers",8
"the making",45
"the male",40
"the mall",169
"the mammoth",4
"the man",454
"the management",12
"the manager",36
"the managers",11
"the manhattan",9
"the mans",13
"the mansion",14
"the many",130
"the map",60
"the maple",9
"the maps",9
"the marathon",24
"the march",44
"the margins",14
"the marina",15
"the marine",16
"the mariners",24
"the marines",12
"the mark",63
"the market",196
"the marketing",16
"the marketplace",18
"the markets",18
"the marlins",32
"the marrow",4
"the maryland",14
"the mascot",4
"the mass",40
"the massachusetts",5
"the masses",52
"the massive",33
"the mastermind",4
"the masters",43
"the mat",11
"the match",45
"the matches",4
"the material",41
"the materials",19
"the matt",6
"the matter",88
"the max",38
"the maximum",17
"the may",43
"the mayor",47
"the mayors",17
"the mc",4
"the meal",25
"the meaning",69
"the meantime",117
