"item","Frequency"
"with a bag of",8
"with a bit of",37
"with a book and",6
"with a bottle of",10
"with a bowl of",5
"with a bunch of",23
"with a case of",8
"with a certain amount",3
"with a chance of",12
"with a choice of",8
"with a commitment to",4
"with a couple more",3
"with a couple of",36
"with a cup of",20
"with a dash of",5
"with a degree in",17
"with a family that",3
"with a few more",7
"with a few other",5
"with a few people",5
"with a friend in",3
"with a gift card",4
"with a glass of",24
"with a goal of",6
"with a grain of",4
"with a great big",3
"with a group of",24
"with a gunshot wound",6
"with a handful of",10
"with a hat trick",3
"with a heavy heart",7
"with a hint of",18
"with a history of",8
"with a host of",7
"with a knife in",3
"with a lack of",4
"with a layer of",5
"with a list of",16
"with a little extra",4
"with a little help",6
"with a little more",18
"with a lot of",83
"with a man who",7
"with a member of",8
"with a mix of",14
"with a new york",3
"with a number of",19
"with a pair of",26
"with a passion for",7
"with a picture of",10
"with a piece of",17
"with a population of",8
"with a range of",3
"with a scoop of",5
"with a score of",3
"with a sense of",10
"with a series of",13
"with a side of",13
"with a smile and",8
"with a smile on",11
"with a splash of",5
"with a straight face",10
"with a team of",3
"with a time of",39
"with a ton of",9
"with a touch of",16
"with a trip to",11
"with a twist of",7
"with a view of",3
"with a way to",6
"with a win over",14
"with all his heart",3
"with all kinds of",4
"with all of his",7
"with all of our",7
"with all of the",30
"with all of these",8
"with all of those",4
"with all of you",17
"with all of your",6
"with all sorts of",10
"with all the people",5
"with all types of",4
"with all your heart",15
"with an average of",10
"with an eye on",6
"with an old friend",7
"with an open mind",6
"with any of the",7
"with as much as",4
"with as much love",3
"with at least a",7
"with chili and cheese",3
"with each and every",5
"with each other about",5
"with each other and",19
"with every fiber of",3
"with family and friends",26
"with friends and family",18
"with friends at the",3
"with him and i",5
"with him and let",3
"with him but he",4
"with him on the",4
"with him when he",7
"with his family and",8
"with his or her",5
"with it and i",3
"with it but its",3
"with little or no",10
"with little to no",5
"with me and my",6
"with me at the",9
"with me for the",5
"with me on the",8
"with mom and dad",6
"with most of the",17
"with my best friend",27
"with my dad at",3
"with my family and",12
"with my friends and",8
"with my kids and",5
"with my left hand",5
"with my son and",6
"with my wife and",9
"with no one to",7
"with no signs of",3
"with nothing to do",10
"with old friends and",4
"with olive oil and",12
"with one of his",10
"with one of my",30
"with one of the",33
"with one of those",7
"with or without a",6
"with or without the",6
"with people on the",5
"with people who are",5
"with people who have",3
"with plenty of time",7
"with regard to the",8
"with room to spare",3
"with so many other",7
"with some of our",9
"with some of the",64
"with some of them",6
"with some of those",5
"with some olive oil",3
"with such a beautiful",3
"with that kind of",9
"with the advent of",5
"with the assistance of",6
"with the ball in",8
"with the best of",9
"with the boys and",3
"with the city of",7
"with the cost of",6
"with the definition of",3
"with the dragon tattoo",18
"with the end of",7
"with the exception of",50
"with the fact that",37
"with the family for",4
"with the goal of",13
"with the help of",85
"with the high school",4
"with the hope that",7
"with the idea of",24
"with the influx of",3
"with the intent of",9
"with the kids i",4
"with the lack of",12
"with the launch of",4
"with the likes of",10
"with the los angeles",12
"with the man who",3
"with the mindset of",3
"with the name of",5
"with the new york",17
"with the notion that",5
"with the opening of",7
"with the passing of",3
"with the people i",5
"with the people who",6
"with the possibility of",8
"with the possible exception",5
"with the power of",5
"with the purchase of",9
"with the quality of",5
"with the release of",9
"with the rest of",73
"with the right amount",4
"with the san diego",4
"with the school and",3
"with the sound of",7
"with the spirit of",3
"with the state of",8
"with the story of",4
"with the support of",10
"with the thought that",3
"with the tip of",3
"with the top down",3
"with the type of",4
"with the way i",4
"with the way the",9
"with the world and",3
"with them and they",6
"with them at the",3
"with them for a",6
"with them when they",6
"with thousands of dollars",3
"with us for the",7
"with us in the",6
"with us so i",3
"with what we have",4
"with what you have",19
"with whether or not",3
"with whipped cream and",5
"with you and all",3
"with you guys and",3
"with you in the",10
"with you on the",9
"with you this is",3
"within a couple of",9
"within a day or",3
"within an hour of",8
"within the confines of",5
"within the next few",7
"within the next month",6
"within the next week",5
"without a doubt the",11
"without further ado here",7
"without saying a word",5
"without the help of",5
"without the use of",5
"woke up this morning",38
"woke up to find",5
"women as part of",3
"women in the world",5
"women out there who",5
"women should be allowed",3
"women who have served",4
"won but it was",3
"wonder if it is",5
"wonder if that was",5
"wonder if they are",3
"wonder if this is",4
"wonder if you can",4
"wonder whats going on",5
"wonder why they are",5
"wonderful to see her",3
"wont be able to",93
"wont be long before",7
"wont be on the",4
"wont be part of",3
"wont be the same",20
"wont be too long",5
"wont have to wait",7
"wont make that mistake",4
"wont want to talk",3
"word of god and",7
"word of the day",37
"word of the lord",4
"word on the street",19
"word to the wise",9
"work ahead of us",3
"work and we have",3
"work as well as",7
"work behind the scenes",5
"work cut out for",10
"work for the next",3
"work hours a week",4
"work in the film",3
"work in the morning",11
"work is never done",4
"work it takes to",3
"work needs to be",5
"work on a new",4
"work or at home",3
"work out for the",5
"work out of the",3
"work out with the",3
"work outside the home",7
"work so hard to",10
"work that goes into",3
"work that has been",5
"work the next day",5
"work to be done",12
"work to do but",5
"work you have to",4
"worked out pretty well",3
"worked so hard to",8
"worked very hard on",3
"working for the lord",4
"working on a book",8
"working on a lot",4
"working on a new",29
"working on it all",3
"working so hard to",4
"working with them on",3
"works as well as",3
"works so hard for",3
"world in which we",3
"world is going to",6
"world to know that",4
"world trade center in",3
"world war ii and",10
"world we live in",15
"worry too much about",4
"worst decision of my",3
"worst that can happen",4
"worst thing in the",4
"worth more than a",5
"worth more than the",7
"would allow him to",7
"would allow me to",4
"would argue that the",4
"would be a bad",3
"would be a better",14
"would be a different",4
"would be a dream",5
"would be a good",71
"would be a great",58
"would be a hell",5
"would be a huge",9
"would be a little",11
"would be a long",5
"would be a lot",13
"would be a new",3
"would be a nice",8
"would be a perfect",9
"would be a pretty",5
"would be a serious",3
"would be a shame",6
"would be a tough",4
"would be a very",9
"would be able to",56
"would be best for",6
"would be best if",3
"would be better off",6
"would be better to",4
"would be easier to",7
"would be fine with",3
"would be for the",8
"would be full of",3
"would be fun to",22
"would be good for",14
"would be good to",15
"would be great for",7
"would be great to",17
"would be happy to",22
"would be hard for",4
"would be if i",5
"would be in a",6
"would be in the",21
"would be interested in",18
"would be interesting to",14
"would be just as",9
"would be just fine",3
"would be like to",5
"would be more than",7
"would be much better",4
"would be much more",4
"would be necessary to",5
"would be nice for",5
"would be nice if",17
"would be nice to",26
"would be on the",11
"would be one of",11
"would be out of",9
"would be perfect for",14
"would be such a",9
"would be the best",27
"would be the first",19
"would be the last",7
"would be the most",8
"would be the one",10
"would be the only",3
"would be the perfect",4
"would be the point",4
"would be too much",3
"would be used to",6
"would be willing to",16
"would come in handy",3
"would come out of",7
"would do well to",10
"would fall in love",3
"would give the same",3
"would go down to",4
"would go on a",3
"would go to the",9
"would go well with",8
"would have at least",4
"would have been a",52
"would have been able",12
"would have been at",4
"would have been better",12
"would have been easier",3
"would have been easy",4
"would have been enough",7
"would have been good",3
"would have been if",3
"would have been in",11
"would have been just",4
